# Community_BERN5_ID	Plant_BERN5_ID	Plant_is_constant	Charakterart	Community_Name	Plant_Name	is dominant
30	3176	1	0	Potamogetonetum colorati ALLORGE 1922	Nasturtium officinalis	
30	3212	1	1	Potamogetonetum colorati ALLORGE 1922	Potamogeton coloratus	dominant
30	3226	1	0	Potamogetonetum colorati ALLORGE 1922	Potamogeton pusillus	
30	3252	1	0	Potamogetonetum colorati ALLORGE 1922	Sagittaria sagittifolia	
30	3271	1	0	Potamogetonetum colorati ALLORGE 1922	Sparganium emersum	
30	3299	1	0	Potamogetonetum colorati ALLORGE 1922	Veronica anagallis-aquatica	
31	3210	1	1	Potamogetonetum alpini PODBIELKOWSKI 1967	Potamogeton alpinus	dominant
31	3223	1	0	Potamogetonetum alpini PODBIELKOWSKI 1967	Potamogeton pectinatus	
32	3168	0	0	Potamogetonetum nitentis W. KOCH 1926	Myriophyllum spicatum	
32	3214	1	0	Potamogetonetum nitentis W. KOCH 1926	Potamogeton filiformis	
32	3217	0	0	Potamogetonetum nitentis W. KOCH 1926	Potamogeton lucens	
32	3219	0	0	Potamogetonetum nitentis W. KOCH 1926	Potamogeton natans	
32	3220	1	1	Potamogetonetum nitentis W. KOCH 1926	Potamogeton nitens	dominant
32	3226	0	0	Potamogetonetum nitentis W. KOCH 1926	Potamogeton pusillus	
32	3336	0	0	Potamogetonetum nitentis W. KOCH 1926	Chara aspera	
33	3150	1	0	Potamogetonetum graminei W. KOCH 1926	Littorella uniflora	
33	3167	0	0	Potamogetonetum graminei W. KOCH 1926	Myriophyllum alterniflorum	
33	3204	1	0	Potamogetonetum graminei W. KOCH 1926	Polygonum amphibium	
33	3214	0	0	Potamogetonetum graminei W. KOCH 1926	Potamogeton filiformis	
33	3216	1	1	Potamogetonetum graminei W. KOCH 1926	Potamogeton gramineus	dominant
33	3223	1	0	Potamogetonetum graminei W. KOCH 1926	Potamogeton pectinatus	
33	3226	0	0	Potamogetonetum graminei W. KOCH 1926	Potamogeton pusillus	
33	3336	0	0	Potamogetonetum graminei W. KOCH 1926	Chara aspera	
33	3337	0	0	Potamogetonetum graminei W. KOCH 1926	Chara fragilis	
34	3210	1	0	Potamogetonetum filiformis W. KOCH 1928	Potamogeton alpinus	
34	3214	1	1	Potamogetonetum filiformis W. KOCH 1928	Potamogeton filiformis	dominant
34	3219	1	0	Potamogetonetum filiformis W. KOCH 1928	Potamogeton natans	
34	3226	1	0	Potamogetonetum filiformis W. KOCH 1928	Potamogeton pusillus	
34	3252	1	0	Potamogetonetum filiformis W. KOCH 1928	Sagittaria sagittifolia	
35	3215	1	1	Potamogetonetum mucronati SAUER 1937	Potamogeton friesii	dominant
36	3111	0	0	Potamogetonetum trichoides FREITAG, SCHWIL et MARKUS  1958	Fontinalis antipyretica	
36	3227	1	1	Potamogetonetum trichoides FREITAG, SCHWIL et MARKUS  1958	Potamogeton trichoides	dominant
36	3242	0	0	Potamogetonetum trichoides FREITAG, SCHWIL et MARKUS  1958	Rhynchostegium riparioides	
37	3209	1	1	Potamogetonetum acutifolii PODBIELKOWSKI 1967	Potamogeton acutifolius	dominant
38	3221	1	1	Potamogetonetum obtusifolii SAUER 1937	Potamogeton obtusifolius	dominant
38	3222	0	0	Potamogetonetum obtusifolii SAUER 1937	Potamogeton panormitanus	
39	3069	0	0	Potamogetonetum pectinati CARSTENSEN 1955	Ceratophyllum demersum	
39	3223	1	1	Potamogetonetum pectinati CARSTENSEN 1955	Potamogeton pectinatus	dominant
40	3223	1	0	Zannichellietum palustris BAUMANN 1911	Potamogeton pectinatus	
40	3302	1	1	Zannichellietum palustris BAUMANN 1911	Zannichellia palustris	dominant
40	3334	0	0	Zannichellietum palustris BAUMANN 1911	Enteromorpha intestinalis	
40	3335	0	0	Zannichellietum palustris BAUMANN 1911	Cladophora glomerata	
40	3338	0	0	Zannichellietum palustris BAUMANN 1911	Cladophora rupestris	
41	3219	1	1	Potamogetonetum natantis SOÓ 1927	Potamogeton natans	dominant
42	3173	1	1	Najadetum minoris UBRICZY 1948	Najas minor	dominant
43	3069	0	0	Najadetum marinae FUKAREK 1961	Ceratophyllum demersum	
43	3171	1	1	Najadetum marinae FUKAREK 1961	Najas marina	dominant
43	3223	1	0	Najadetum marinae FUKAREK 1961	Potamogeton pectinatus	
43	3234	1	0	Najadetum marinae FUKAREK 1961	Ranunculus circinatus	
43	3302	0	0	Najadetum marinae FUKAREK 1961	Zannichellia palustris	
43	3339	0	0	Najadetum marinae FUKAREK 1961	Chara ceratophylla	
44	3170	1	0	Najadetum intermediae W. KOCH 1926	Najas flexilis	
44	3172	1	1	Najadetum intermediae W. KOCH 1926	Najas marina intermedia	dominant
44	3218	1	0	Najadetum intermediae W. KOCH 1926	Potamogeton mucronatus	
45	3096	1	1	Elodeetum canadensis PIGNAttI 1953	Elodea canadensis	dominant
45	3111	0	0	Elodeetum canadensis PIGNAttI 1953	Fontinalis antipyretica	
45	3123	0	0	Elodeetum canadensis PIGNAttI 1953	Hottonia palustris	
45	3152	0	0	Elodeetum canadensis PIGNAttI 1953	Luronium natans	
45	3210	0	0	Elodeetum canadensis PIGNAttI 1953	Potamogeton alpinus	
45	3226	0	0	Elodeetum canadensis PIGNAttI 1953	Potamogeton pusillus	
46	3168	1	0	Ranunculo circinati-Myriophylletum spicati TOMASZEWICZ 1969	Myriophyllum spicatum	
46	3234	1	1	Ranunculo circinati-Myriophylletum spicati TOMASZEWICZ 1969	Ranunculus circinatus	dominant
47	3168	1	1	Potamogetono pectinati-Myriophylletum spicati RIVAS GODAY 1964	Myriophyllum spicatum	dominant
48	3223	1	0	Ranunculetum baudotii BRAUN-BLANQUET et al. 1952	Potamogeton pectinatus	
48	3226	1	0	Ranunculetum baudotii BRAUN-BLANQUET et al. 1952	Potamogeton pusillus	
48	3233	1	1	Ranunculetum baudotii BRAUN-BLANQUET et al. 1952	Ranunculus baudotii	dominant
48	3250	1	0	Ranunculetum baudotii BRAUN-BLANQUET et al. 1952	Ruppia cirrhosa	
48	3302	1	0	Ranunculetum baudotii BRAUN-BLANQUET et al. 1952	Zannichellia palustris	
48	3334	0	0	Ranunculetum baudotii BRAUN-BLANQUET et al. 1952	Enteromorpha intestinalis	
48	3338	0	0	Ranunculetum baudotii BRAUN-BLANQUET et al. 1952	Cladophora rupestris	
49	3069	0	0	Myriophyllo-Nupharetum lutaea HUECK 1931	Ceratophyllum demersum	
49	3124	0	0	Myriophyllo-Nupharetum lutaea HUECK 1931	Hydrocharis morsus-ranae	
49	3169	0	1	Myriophyllo-Nupharetum lutaea HUECK 1931	Myriophyllum verticillatum	
49	3177	1	1	Myriophyllo-Nupharetum lutaea HUECK 1931	Nuphar lutea	dominant
49	3179	1	0	Myriophyllo-Nupharetum lutaea HUECK 1931	Nymphaea alba	
49	3219	1	0	Myriophyllo-Nupharetum lutaea HUECK 1931	Potamogeton natans	
49	3234	0	0	Myriophyllo-Nupharetum lutaea HUECK 1931	Ranunculus circinatus	
52	3177	1	1	Potamogetono-Nupharetum TH. MÜLLER et GÖRS 1960	Nuphar lutea	dominant
52	3219	1	1	Potamogetono-Nupharetum TH. MÜLLER et GÖRS 1960	Potamogeton natans	
52	3250	0	0	Potamogetono-Nupharetum TH. MÜLLER et GÖRS 1960	Ruppia cirrhosa	
53	3180	1	0	Nymphaeetum candidae MILJAN 1933	Nymphaea alba minor	
53	3181	1	1	Nymphaeetum candidae MILJAN 1933	Nymphaea candida	dominant
54	3134	0	0	Nymphaeetum albo-minoris VOLLMAR 1947	Juncus bulbosus	
54	3180	1	1	Nymphaeetum albo-minoris VOLLMAR 1947	Nymphaea alba minor	dominant
54	3219	1	0	Nymphaeetum albo-minoris VOLLMAR 1947	Potamogeton natans	
55	3167	0	0	Nupharetum pumilae OBERDORFER 1957	Myriophyllum alterniflorum	
55	3178	1	1	Nupharetum pumilae OBERDORFER 1957	Nuphar pumila	dominant
56	3028	0	1	Polygono-Potamogetonetum natantis SOÓ 1964	Caldesia parnassiifolia	
56	3204	1	1	Polygono-Potamogetonetum natantis SOÓ 1964	Polygonum amphibium	dominant
56	3219	1	0	Polygono-Potamogetonetum natantis SOÓ 1964	Potamogeton natans	
57	3213	1	1	Potamogetonetum crispi SOÓ 1927	Potamogeton crispus	dominant
58	3145	0	0	Potamogetonetum pusilli SOÓ 1927	Lemna minor	
58	3226	1	1	Potamogetonetum pusilli SOÓ 1927	Potamogeton pusillus	dominant
59	3289	1	1	Trapetum natantis TH. MÜLLER et GÖRS 1960	Trapa natans	dominant
60	3182	1	1	Nymphoidetum peltatae ALLORGE 1922	Nymphoides peltata	dominant
61	3032	0	0	Ranunculetum aquatilis SAUER 1947	Callitriche palustris	
61	3145	1	0	Ranunculetum aquatilis SAUER 1947	Lemna minor	
61	3147	1	0	Ranunculetum aquatilis SAUER 1947	Lemna trisulca	
61	3219	0	0	Ranunculetum aquatilis SAUER 1947	Potamogeton natans	
61	3232	1	1	Ranunculetum aquatilis SAUER 1947	Ranunculus aquatilis	dominant
61	3241	0	0	Ranunculetum aquatilis SAUER 1947	Ranunculus trichophyllus	
62	3205	1	0	Ranunculetum peltati SAUER 1947	Polygonum aquaticum	
62	3219	1	0	Ranunculetum peltati SAUER 1947	Potamogeton natans	
62	3238	1	1	Ranunculetum peltati SAUER 1947	Ranunculus peltatus	dominant
63	3123	1	1	Ranunculo-Hottonietum palustris R. TÜXEN 1937	Hottonia palustris	dominant
63	3145	0	0	Ranunculo-Hottonietum palustris R. TÜXEN 1937	Lemna minor	
63	3147	0	0	Ranunculo-Hottonietum palustris R. TÜXEN 1937	Lemna trisulca	
63	3215	0	0	Ranunculo-Hottonietum palustris R. TÜXEN 1937	Potamogeton friesii	
63	3219	1	0	Ranunculo-Hottonietum palustris R. TÜXEN 1937	Potamogeton natans	dominant
63	3232	0	1	Ranunculo-Hottonietum palustris R. TÜXEN 1937	Ranunculus aquatilis	
63	3282	0	0	Ranunculo-Hottonietum palustris R. TÜXEN 1937	Spirodela polyrhiza	
64	3030	1	1	Callitricho hamutae-Ranunculetum fluitantis OBERDORFER 1957	Callitriche hamulata	dominant
64	3111	0	0	Callitricho hamutae-Ranunculetum fluitantis OBERDORFER 1957	Fontinalis antipyretica	dominant
64	3177	0	0	Callitricho hamutae-Ranunculetum fluitantis OBERDORFER 1957	Nuphar lutea	
64	3235	1	1	Callitricho hamutae-Ranunculetum fluitantis OBERDORFER 1957	Ranunculus fluitans	dominant
64	3238	0	0	Callitricho hamutae-Ranunculetum fluitantis OBERDORFER 1957	Ranunculus peltatus	dominant
64	3271	0	0	Callitricho hamutae-Ranunculetum fluitantis OBERDORFER 1957	Sparganium emersum	
65	3030	0	1	Callitricho hamutae-Myriophylletum alterniflori WEBER 1967	Callitriche hamulata	dominant
65	3167	1	1	Callitricho hamutae-Myriophylletum alterniflori WEBER 1967	Myriophyllum alterniflorum	dominant
65	3232	0	1	Callitricho hamutae-Myriophylletum alterniflori WEBER 1967	Ranunculus aquatilis	dominant
66	3177	1	0	Potamogetono perfoliati-Ranunculetum fluitantis W. KOCH 1926	Nuphar lutea	
66	3213	1	1	Potamogetono perfoliati-Ranunculetum fluitantis W. KOCH 1926	Potamogeton crispus	
66	3217	1	0	Potamogetono perfoliati-Ranunculetum fluitantis W. KOCH 1926	Potamogeton lucens	
66	3219	1	0	Potamogetono perfoliati-Ranunculetum fluitantis W. KOCH 1926	Potamogeton natans	
66	3223	0	0	Potamogetono perfoliati-Ranunculetum fluitantis W. KOCH 1926	Potamogeton pectinatus	
66	3224	0	0	Potamogetono perfoliati-Ranunculetum fluitantis W. KOCH 1926	Potamogeton perfoliatus	
66	3235	1	1	Potamogetono perfoliati-Ranunculetum fluitantis W. KOCH 1926	Ranunculus fluitans	dominant
67	1028	1	0	Ranunculo penicillati-Sietum erecti-submersi TH. MÜLLER 1962	Veronica beccabunga	dominant
67	3020	1	1	Ranunculo penicillati-Sietum erecti-submersi TH. MÜLLER 1962	Berula erectum	dominant
67	3033	0	0	Ranunculo penicillati-Sietum erecti-submersi TH. MÜLLER 1962	Callitriche platycarpa	
67	3118	1	0	Ranunculo penicillati-Sietum erecti-submersi TH. MÜLLER 1962	Glyceria fluitans	
67	3235	1	1	Ranunculo penicillati-Sietum erecti-submersi TH. MÜLLER 1962	Ranunculus fluitans	
67	3299	0	0	Ranunculo penicillati-Sietum erecti-submersi TH. MÜLLER 1962	Veronica anagallis-aquatica	
68	3111	0	1	Sparganio emersi-Ranunculetum fluitantis JOUANNE 1927	Fontinalis antipyretica	
68	3235	1	1	Sparganio emersi-Ranunculetum fluitantis JOUANNE 1927	Ranunculus fluitans	dominant
68	3242	0	1	Sparganio emersi-Ranunculetum fluitantis JOUANNE 1927	Rhynchostegium riparioides	
68	3663	0	1	Sparganio emersi-Ranunculetum fluitantis JOUANNE 1927	Ranunculus penicillatum	dominant
69	1028	1	1	Veronico beccabungo-Callitrichetum stagnalis OBERDORFER 1957	Veronica beccabunga	
69	3034	1	1	Veronico beccabungo-Callitrichetum stagnalis OBERDORFER 1957	Callitriche stagnalis	
69	3111	0	0	Veronico beccabungo-Callitrichetum stagnalis OBERDORFER 1957	Fontinalis antipyretica	
70	3029	0	1	Callitricho-Potamogetonetum berchtoldii PASSARGE 1982	Callitriche cophocarpa	
70	3034	0	1	Callitricho-Potamogetonetum berchtoldii PASSARGE 1982	Callitriche stagnalis	
70	3152	0	0	Callitricho-Potamogetonetum berchtoldii PASSARGE 1982	Luronium natans	
70	3211	1	1	Callitricho-Potamogetonetum berchtoldii PASSARGE 1982	Potamogeton berchtoldii	dominant
70	3213	0	0	Callitricho-Potamogetonetum berchtoldii PASSARGE 1982	Potamogeton crispus	
71	3023	1	0	Sparganio emersi-Potamogetonetum interrupti WEBER 1976	Butomus umbellatus	
71	3029	0	0	Sparganio emersi-Potamogetonetum interrupti WEBER 1976	Callitriche cophocarpa	
71	3034	0	0	Sparganio emersi-Potamogetonetum interrupti WEBER 1976	Callitriche stagnalis	
71	3213	1	0	Sparganio emersi-Potamogetonetum interrupti WEBER 1976	Potamogeton crispus	
71	3223	1	0	Sparganio emersi-Potamogetonetum interrupti WEBER 1976	Potamogeton pectinatus	dominant
71	3250	1	0	Sparganio emersi-Potamogetonetum interrupti WEBER 1976	Ruppia cirrhosa	
71	3271	1	1	Sparganio emersi-Potamogetonetum interrupti WEBER 1976	Sparganium emersum	
72	3032	0	0	Ranunculetum trichophylli SOÓ 1927	Callitriche palustris	dominant
72	3241	1	1	Ranunculetum trichophylli SOÓ 1927	Ranunculus trichophyllus	dominant
73	1669	1	0	Sphagno-Utricularietum ochroleucae SCHUMACHER 1937	Sphagnum cuspidatum	
73	3276	1	0	Sphagno-Utricularietum ochroleucae SCHUMACHER 1937	Sphagnum fallax	
73	3294	1	0	Sphagno-Utricularietum ochroleucae SCHUMACHER 1937	Utricularia intermedia	
73	3295	1	0	Sphagno-Utricularietum ochroleucae SCHUMACHER 1937	Utricularia minor	
73	3296	1	1	Sphagno-Utricularietum ochroleucae SCHUMACHER 1937	Utricularia ochroleuca	dominant
73	5026	1	0	Sphagno-Utricularietum ochroleucae SCHUMACHER 1937	Sphagnum obtusum	
74	1669	1	0	Sphagno-Utricularietum minoris FIJALKOWSKI 1960	Sphagnum cuspidatum	
74	3295	1	1	Sphagno-Utricularietum minoris FIJALKOWSKI 1960	Utricularia minor	dominant
75	1669	1	1	Sphagnetum cuspidato-obesi R. TÜXEN et V. HÜBSCHMANN 1958	Sphagnum cuspidatum	dominant
75	3134	0	0	Sphagnetum cuspidato-obesi R. TÜXEN et V. HÜBSCHMANN 1958	Juncus bulbosus	
75	3324	0	0	Sphagnetum cuspidato-obesi R. TÜXEN et V. HÜBSCHMANN 1958	Drepanocladus fluitans	
75	5026	0	0	Sphagnetum cuspidato-obesi R. TÜXEN et V. HÜBSCHMANN 1958	Sphagnum obtusum	
76	773	1	0	Drepanocladetum fluitantis OBERDORFER 1937	Sphagnum subsecundum	
76	901	1	0	Drepanocladetum fluitantis OBERDORFER 1937	Carex limosa	
76	1669	0	1	Drepanocladetum fluitantis OBERDORFER 1937	Sphagnum cuspidatum	dominant
76	3045	1	0	Drepanocladetum fluitantis OBERDORFER 1937	Carex canescens	
76	3064	1	0	Drepanocladetum fluitantis OBERDORFER 1937	Carex rostrata	
76	3108	0	0	Drepanocladetum fluitantis OBERDORFER 1937	Eriophorum vaginatum	
76	3280	1	0	Drepanocladetum fluitantis OBERDORFER 1937	Sphagnum recurvum	
76	3324	1	1	Drepanocladetum fluitantis OBERDORFER 1937	Drepanocladus fluitans	dominant
77	3006	1	0	Utricularietum intermedio-minoris PIETSCH 1965	Aldrovanda vesiculosa	
77	3294	1	1	Utricularietum intermedio-minoris PIETSCH 1965	Utricularia intermedia	dominant
77	3295	1	0	Utricularietum intermedio-minoris PIETSCH 1965	Utricularia minor	
78	3006	1	1	Utriculario minoris-Aldovandetum vesiculosae PIETSCH 1975	Aldrovanda vesiculosa	dominant
78	3295	1	0	Utriculario minoris-Aldovandetum vesiculosae PIETSCH 1975	Utricularia minor	
79	1669	1	0	Sphagno-Sparganietum angustifolii R. TÜXEN 1937	Sphagnum cuspidatum	
79	3134	0	0	Sphagno-Sparganietum angustifolii R. TÜXEN 1937	Juncus bulbosus	
79	3270	0	1	Sphagno-Sparganietum angustifolii R. TÜXEN 1937	Sparganium angustifolium	dominant
80	3087	1	0	Scorpidio-Utricularietum minoris TH. MÜLLER et GÖRS 1960	Drepanocladus aduncus	
80	3265	1	1	Scorpidio-Utricularietum minoris TH. MÜLLER et GÖRS 1960	Scorpidium scorpidioides	
80	3294	1	0	Scorpidio-Utricularietum minoris TH. MÜLLER et GÖRS 1960	Utricularia intermedia	
80	3295	1	0	Scorpidio-Utricularietum minoris TH. MÜLLER et GÖRS 1960	Utricularia minor	dominant
81	3273	1	1	Sparganietum minimi SCHAAF 1925	Sparganium minimum	dominant
81	3294	1	0	Sparganietum minimi SCHAAF 1925	Utricularia intermedia	
81	3295	1	0	Sparganietum minimi SCHAAF 1925	Utricularia minor	
82	3023	1	0	Sparganietum simplicis TÜXEN 1953	Butomus umbellatus	
82	3119	0	0	Sparganietum simplicis TÜXEN 1953	Glyceria maxima	
82	3252	1	0	Sparganietum simplicis TÜXEN 1953	Sagittaria sagittifolia	
82	3272	1	1	Sparganietum simplicis TÜXEN 1953	Sparganium erectum	dominant
83	3023	1	0	Hippuridetum vulgaris PASSARGE 1955	Butomus umbellatus	
83	3094	0	0	Hippuridetum vulgaris PASSARGE 1955	Eleocharis palustris	
83	3121	1	1	Hippuridetum vulgaris PASSARGE 1955	Hippuris vulgaris	dominant
83	3194	0	0	Hippuridetum vulgaris PASSARGE 1955	Phragmites australis	
83	3252	1	0	Hippuridetum vulgaris PASSARGE 1955	Sagittaria sagittifolia	
84	1028	1	0	Glycerietum plicatae OBERDORFER 1957	Veronica beccabunga	
84	1712	0	0	Glycerietum plicatae OBERDORFER 1957	Epilobium parviflorum	
84	3020	1	0	Glycerietum plicatae OBERDORFER 1957	Berula erectum	
84	3097	0	0	Glycerietum plicatae OBERDORFER 1957	Epilobium hirsutum	
84	3111	0	0	Glycerietum plicatae OBERDORFER 1957	Fontinalis antipyretica	
84	3118	0	0	Glycerietum plicatae OBERDORFER 1957	Glyceria fluitans	
84	3119	1	0	Glycerietum plicatae OBERDORFER 1957	Glyceria maxima	
84	3120	1	1	Glycerietum plicatae OBERDORFER 1957	Glyceria plicata	dominant
84	3160	1	0	Glycerietum plicatae OBERDORFER 1957	Mentha aquatica	
84	3176	1	0	Glycerietum plicatae OBERDORFER 1957	Nasturtium officinalis	
84	3190	1	0	Glycerietum plicatae OBERDORFER 1957	Phalaris arundinacea	
84	3266	1	0	Glycerietum plicatae OBERDORFER 1957	Scrophularia umbrosa	
84	3340	0	0	Glycerietum plicatae OBERDORFER 1957	Hildenbrandia rivularis	
85	1028	1	0	Glycerietum fluitantis WILZEK 1935	Veronica beccabunga	
85	1712	0	0	Glycerietum fluitantis WILZEK 1935	Epilobium parviflorum	
85	1975	0	0	Glycerietum fluitantis WILZEK 1935	Alisma plantago-aquatica	
85	3020	1	0	Glycerietum fluitantis WILZEK 1935	Berula erectum	
85	3118	1	1	Glycerietum fluitantis WILZEK 1935	Glyceria fluitans	dominant
85	3160	0	0	Glycerietum fluitantis WILZEK 1935	Mentha aquatica	
85	3190	0	0	Glycerietum fluitantis WILZEK 1935	Phalaris arundinacea	
85	3274	0	0	Glycerietum fluitantis WILZEK 1935	Sparganium neglectum	
86	1975	1	0	Leersietum oryzoides KRAUSE 1955	Alisma plantago-aquatica	
86	3118	1	0	Leersietum oryzoides KRAUSE 1955	Glyceria fluitans	
86	3143	1	1	Leersietum oryzoides KRAUSE 1955	Leersia oryzoides	dominant
87	1975	1	0	Oenantho aquaticae-Rorippetum amphibiae LOHMEYER 1950	Alisma plantago-aquatica	
87	3118	1	0	Oenantho aquaticae-Rorippetum amphibiae LOHMEYER 1950	Glyceria fluitans	
87	3166	1	0	Oenantho aquaticae-Rorippetum amphibiae LOHMEYER 1950	Myosotis scorpioides	
87	3183	1	1	Oenantho aquaticae-Rorippetum amphibiae LOHMEYER 1950	Oenanthe aquatica	
87	3190	1	0	Oenantho aquaticae-Rorippetum amphibiae LOHMEYER 1950	Phalaris arundinacea	
87	3247	1	1	Oenantho aquaticae-Rorippetum amphibiae LOHMEYER 1950	Rorippa amphibia	dominant
88	1648	1	0	Glycerietum maximae HUECK 1931	Cicuta virosa	
88	3119	1	1	Glycerietum maximae HUECK 1931	Glyceria maxima	dominant
88	3190	1	0	Glycerietum maximae HUECK 1931	Phalaris arundinacea	
88	3194	1	0	Glycerietum maximae HUECK 1931	Phragmites australis	
88	3249	1	0	Glycerietum maximae HUECK 1931	Rumex hydrolapathum	
88	3272	1	0	Glycerietum maximae HUECK 1931	Sparganium erectum	
89	3130	1	1	Isoeto-Lobelietum R. TÜXEN 1937	Isoetes lacustris	dominant
89	3151	1	1	Isoeto-Lobelietum R. TÜXEN 1937	Lobelia dortmanna	
89	3324	1	0	Isoeto-Lobelietum R. TÜXEN 1937	Drepanocladus fluitans	
90	3094	1	0	Myriophyllo-Littorelletum JESCHKE 1959	Eleocharis palustris	
90	3150	1	1	Myriophyllo-Littorelletum JESCHKE 1959	Littorella uniflora	
90	3167	1	1	Myriophyllo-Littorelletum JESCHKE 1959	Myriophyllum alterniflorum	dominant
90	3216	0	0	Myriophyllo-Littorelletum JESCHKE 1959	Potamogeton gramineus	
90	3240	0	0	Myriophyllo-Littorelletum JESCHKE 1959	Ranunculus reptans	
90	3337	0	0	Myriophyllo-Littorelletum JESCHKE 1959	Chara fragilis	
91	3018	1	0	Samolo-Littorelletum WESTHAGEN 1943	Baldellia ranunculoides	dominant
91	3058	1	0	Samolo-Littorelletum WESTHAGEN 1943	Carex oederi	
91	3132	1	0	Samolo-Littorelletum WESTHAGEN 1943	Juncus articulatus	
91	3150	1	0	Samolo-Littorelletum WESTHAGEN 1943	Littorella uniflora	
91	3257	1	1	Samolo-Littorelletum WESTHAGEN 1943	Samolus valerandi	
93	3091	1	0	Littorello-Eleocharitetum acicularis JOUANNE 1925	Eleocharis acicularis	dominant
93	3094	1	0	Littorello-Eleocharitetum acicularis JOUANNE 1925	Eleocharis palustris	
93	3132	0	0	Littorello-Eleocharitetum acicularis JOUANNE 1925	Juncus articulatus	
93	3150	1	1	Littorello-Eleocharitetum acicularis JOUANNE 1925	Littorella uniflora	
93	3159	0	0	Littorello-Eleocharitetum acicularis JOUANNE 1925	Marsilea quadrifolia	
93	3160	1	0	Littorello-Eleocharitetum acicularis JOUANNE 1925	Mentha aquatica	
93	3166	0	0	Littorello-Eleocharitetum acicularis JOUANNE 1925	Myosotis scorpioides	
93	3216	1	0	Littorello-Eleocharitetum acicularis JOUANNE 1925	Potamogeton gramineus	
93	3240	1	0	Littorello-Eleocharitetum acicularis JOUANNE 1925	Ranunculus reptans	
94	3091	1	1	Eleocharitetum acicularis W. KOCH 1926	Eleocharis acicularis	dominant
94	3134	1	0	Eleocharitetum acicularis W. KOCH 1926	Juncus bulbosus	
94	3150	1	0	Eleocharitetum acicularis W. KOCH 1926	Littorella uniflora	
95	1975	1	0	Pilularietum globuliferae TH. MÜLLER et GÖRS 1960	Alisma plantago-aquatica	
95	3091	1	0	Pilularietum globuliferae TH. MÜLLER et GÖRS 1960	Eleocharis acicularis	
95	3166	1	0	Pilularietum globuliferae TH. MÜLLER et GÖRS 1960	Myosotis scorpioides	
95	3198	1	0	Pilularietum globuliferae TH. MÜLLER et GÖRS 1960	Pinus sylvestris sylvestris	
95	3384	1	1	Pilularietum globuliferae TH. MÜLLER et GÖRS 1960	Pilularia globulifera	dominant
96	1745	1	0	Eleocharitetum multicaulis ALLORGE 1922	Drosera intermedia	
96	3092	1	1	Eleocharitetum multicaulis ALLORGE 1922	Eleocharis multicaulis	dominant
96	3134	1	0	Eleocharitetum multicaulis ALLORGE 1922	Juncus bulbosus	
96	3150	1	0	Eleocharitetum multicaulis ALLORGE 1922	Littorella uniflora	
97	3183	1	1	Glycerio fluitantis--Oenanthetum aquaticae HEJNI 1948	Oenanthe aquatica	dominant
97	3667	0	1	Glycerio fluitantis--Oenanthetum aquaticae HEJNI 1948	Rumex maritimus	
98	3262	1	0	Scirpetum fluitantis ALLORGE 1922	Scirpidiella fluitans	dominant
98	3376	1	1	Scirpetum fluitantis ALLORGE 1922	Isolepis fluitans	dominant
99	3094	1	1	Eleocharitetum palustris SAVIC 1926	Eleocharis palustris	dominant
100	3011	1	1	Littorello-Apietum inundati FRÖDE 1958	Apium inundatum	dominant
100	3094	1	0	Littorello-Apietum inundati FRÖDE 1958	Eleocharis palustris	
100	3118	1	0	Littorello-Apietum inundati FRÖDE 1958	Glyceria fluitans	
100	3125	0	0	Littorello-Apietum inundati FRÖDE 1958	Hydrocotyle vulgaris	
100	3150	1	0	Littorello-Apietum inundati FRÖDE 1958	Littorella uniflora	
102	3005	1	0	Deschampsietum rhenanae OBERDORFER 1957	Agrostis stolonifera	
102	3013	1	0	Deschampsietum rhenanae OBERDORFER 1957	Armeria purpurea	
102	3084	1	1	Deschampsietum rhenanae OBERDORFER 1957	Deschampsia rhenana	dominant
102	3132	1	0	Deschampsietum rhenanae OBERDORFER 1957	Juncus articulatus	
102	3240	1	0	Deschampsietum rhenanae OBERDORFER 1957	Ranunculus reptans	
102	5057	1	0	Deschampsietum rhenanae OBERDORFER 1957	Myosotis rehsteineri	
103	3037	1	0	Chrysosplenio alternifoliae-Cardaminetum amarae MAAS 1959	Cardamine amara	dominant
103	3072	1	1	Chrysosplenio alternifoliae-Cardaminetum amarae MAAS 1959	Chrysosplenium alternifolium	
103	3073	1	0	Chrysosplenio alternifoliae-Cardaminetum amarae MAAS 1959	Chrysosplenium oppositifolium	
104	3037	1	0	Chrysosplenietum oppositifolii SCHLÜTER 1966	Cardamine amara	
104	3073	1	1	Chrysosplenietum oppositifolii SCHLÜTER 1966	Chrysosplenium oppositifolium	dominant
104	3126	1	0	Chrysosplenietum oppositifolii SCHLÜTER 1966	Impatiens noli-tangere	
105	1856	1	1	Carici remotae-Cardaminetum flexuosae OBERDORFER 1957	Cardamine flexuosa	
105	3037	1	1	Carici remotae-Cardaminetum flexuosae OBERDORFER 1957	Cardamine amara	subdominant
105	3062	1	0	Carici remotae-Cardaminetum flexuosae OBERDORFER 1957	Carex remota	dominant
105	3072	1	0	Carici remotae-Cardaminetum flexuosae OBERDORFER 1957	Chrysosplenium alternifolium	
105	3073	1	0	Carici remotae-Cardaminetum flexuosae OBERDORFER 1957	Chrysosplenium oppositifolium	
105	3154	1	0	Carici remotae-Cardaminetum flexuosae OBERDORFER 1957	Lysimachia nemorum	
