# ART_BERN5_ID	Plant_Name	pH_min	BS_min	CN_min	WI_min	CI_min	VP_min	CWB_min	pH_optmin	BS_optmin	CN_optmin	WI_optmin	CI_optmin	VP_optmin	CWB_optmin	pH_optmax	BS_optmax	CN_optmax	WI_optmax	CI_optmax	VP_optmax	CWB_optmax	pH_max	BS_max	CN_max	WI_max	CI_max	VP_max	CWB_max
246	Lamium galeobdolon	4	16	10	8	8	110	-46	4.7	32	14	18	13	132	-12	6.8	83	26	48	34	198	88	7.5	100	31	58	41	220	122
247	Cephalanthera damasonium	4.8	26	12	6	6	110	-22	5.3	40	15	10	16	126	2	6.9	85	27	23	31	174	74	7.5	100	31	28	36	190	98
251	Polygonatum multiflorum	3.8	13	12	6	6	115	-41	4.5	30	15	13	11	136	-19	6.7	82	27	34	25	199	47	7.5	100	31	42	30	220	69
252	Impatiens parviflora	3	3	7	4	4	90	-46	4	22	12	14	13	116	-12	7	80	27	44	34	194	88	8	100	32	55	41	220	122
253	Lonicera nigra	4.7	25	15	6	6	115	-12	5.1	40	18	14	16	125	2	6.5	85	27	38	25	155	45	7	100	31	46	28	165	60
256	Hypnum jutlandicum	3.1	4	18	4	4	120	-22	3.6	10	21	7	14	134	-3	5.3	31	30	16	26	176	50	5.9	38	33	20	30	190	69
259	Scirpus sylvaticus	3.3	6	12	38	38	115	-46	3.7	11	15	42	10	136	-23	4.9	26	27	54	25	199	46	5.4	32	31	58	30	220	69
261	Hylocomium splendens	3	3	15	4	4	40	-46	3.9	22	24	15	13	76	-12	6.6	80	51	48	34	184	88	7.5	100	60	60	41	220	122
262	Veronica urticifolia	3.3	6	12	6	6	90	-17	4.1	24	15	10	17	110	10	6.6	81	27	22	35	170	94	7.5	100	31	27	41	190	122
274	Silene flos-cuculi	3.3	6	12	19	19	90	-46	4.2	24	16	27	10	116	-23	7	81	28	51	25	194	46	8	100	33	60	30	220	69
289	Briza media	3.2	5	12	4	4	90	-46	4.1	24	16	12	12	116	-17	7	81	28	37	30	194	69	8	100	33	46	36	220	98
292	Succisa pratensis	3.1	4	16	4	4	90	-36	4	23	19	16	12	116	-15	7	80	29	53	25	194	48	8	100	33	66	30	220	69
293	Selinum carvifolia	4.7	25	16	8	8	140	-36	5.3	40	19	15	10	156	-23	7.3	85	29	38	18	204	13	8	100	33	46	21	220	26
294	Thalictrum flavum	3.1	4	12	32	32	115	-46	4	23	16	38	8	136	-34	7	80	28	59	15	199	0	8	100	33	66	18	220	12
295	Cakile maritima	3.6	11	12	12	12	140	-22	4.4	28	15	20	12	178	-13	7.1	82	27	44	18	292	12	8	100	31	52	20	330	21
296	Trifolium pratense	3.2	5	12	4	4	40	-46	4.1	24	16	14	13	84	-12	7	81	28	44	34	216	88	8	100	33	55	41	260	122
297	Trifolium repens	3.2	5	10	4	4	90	-46	3.9	24	14	14	10	124	-23	6.2	81	28	44	25	226	46	7	100	33	55	30	260	69
298	Plantago lanceolata	3.1	4	12	4	4	90	-46	4	23	16	16	13	128	-12	7	80	28	53	34	242	88	8	100	33	66	41	280	122
299	Avenula pubescens	4.8	26	12	7	7	90	-46	5.4	40	14	12	10	116	-23	7.3	85	23	30	25	194	46	8	100	26	36	30	220	69
300	Daucus carota	4.7	25	12	8	8	125	-46	5.3	40	16	18	10	144	-23	7.3	85	28	49	25	201	46	8	100	33	60	30	220	69
301	Vicia cracca	3.3	6	8	4	4	90	-46	4.2	24	13	15	10	124	-23	7	81	28	48	25	226	46	8	100	33	60	30	260	69
302	Kadenia dubia	4.9	27	12	32	32	115	-46	5.3	41	14	37	8	130	-34	6.5	85	20	54	15	175	0	7	100	22	60	18	190	12
303	Sanguisorba officinalis	3.2	5	12	4	4	90	-46	4.1	24	16	12	10	116	-23	7	81	28	37	25	194	46	8	100	33	46	30	220	69
304	Carex praecox	5.5	34	12	4	4	115	-46	6	47	14	7	8	133	-34	7.5	86	23	18	15	187	0	8	100	26	22	18	205	12
309	Persicaria maculosa	4.1	17	7	4	4	115	-46	4.7	33	10	12	10	130	-23	6.5	83	22	37	25	175	46	7.1	100	26	46	30	190	69
310	Bellis perennis	3.2	5	12	8	8	90	-46	4.1	24	16	13	10	134	-23	7	81	28	30	25	266	46	8	100	33	36	30	310	69
312	Polygonum aviculare	4.8	26	8	6	6	100	-46	5.4	40	11	14	10	123	-23	7.3	85	22	38	25	192	46	8	100	26	46	30	215	69
313	Trifolium fragiferum	5.6	34	12	6	6	140	-27	6	47	14	15	11	156	-19	7.5	86	20	45	16	204	4	8	100	22	55	18	220	12
314	Carex hirta	4.2	18	16	9	9	170	-22	4.9	34	18	15	14	188	-3	7.2	83	25	34	26	242	50	8	100	28	41	30	260	69
317	Dianthus superbus	5.5	34	16	9	9	135	-46	6	47	19	16	8	146	-34	7.5	86	29	38	15	179	0	8	100	33	46	18	190	12
318	Prunella vulgaris	4.2	18	12	4	4	90	-46	4.8	34	16	14	10	134	-23	6.8	83	28	44	25	266	46	7.5	100	33	55	30	310	69
319	Rosa pendulina	4.3	19	12	6	6	55	-22	4.9	35	15	10	17	88	6	6.8	83	27	22	35	187	93	7.5	100	31	27	41	220	122
320	Linum cartharticum	4.8	25	12	4	4	90	-46	5.5	40	16	12	12	116	-17	7.7	85	28	37	30	194	69	8.5	100	33	46	36	220	98
321	Centaurea jacea	3.2	5	12	4	4	90	-46	4.1	24	16	10	10	116	-23	7	81	28	29	25	194	46	8	100	33	36	30	220	69
322	Mentha arvensis	5.1	29	12	4	4	140	-36	5.6	43	16	12	10	156	-23	7.4	85	28	37	18	204	13	8	100	33	46	21	220	26
323	Viola stagnina	3.1	4	15	32	32	140	-36	3.8	23	18	38	10	150	-26	6.2	80	29	59	16	180	2	7	100	33	66	18	190	12
324	Biscutella laevigata gracilis	4.4	21	18	5	5	140	-46	4.6	23	20	7	7	150	-38	5.2	29	28	15	12	180	-15	5.4	32	31	18	14	190	-8
325	Carex leporina	3.1	4	22	31	31	90	-12	3.4	8	24	35	14	124	-4	4.3	20	30	50	19	226	18	4.6	24	32	55	21	260	26
327	Erica tetralix	3	3	18	32	32	90	-36	3.2	6	26	37	12	116	-15	3.9	15	51	54	25	194	48	4.2	18	60	60	30	220	69
328	Salix repens	3.1	4	15	4	4	140	-27	4	23	18	14	12	150	-14	7	80	28	44	20	180	23	8	100	32	55	23	190	36
329	Pohlia ludwigii	4	16	26	40	40	90	1	4.1	17	27	44	18	101	14	4.4	20	30	56	27	134	55	4.5	22	32	60	30	145	69
330	Dactylorhiza maculata	3	3	20	32	32	80	-22	4	22	28	38	14	108	-3	7	80	52	59	26	192	50	8	100	60	66	30	220	69
331	Genista anglica	3.1	4	22	4	4	140	-22	3.3	6	24	14	13	156	-10	3.9	14	30	44	20	204	24	4.1	17	32	55	23	220	36
332	Polytrichum commune	3	3	18	6	6	90	-46	3.7	17	26	18	13	116	-12	6	60	51	54	34	194	88	6.8	75	60	66	41	220	122
333	Scorzoneroides autumnalis	3.2	5	12	6	6	90	-46	3.9	24	16	9	10	116	-23	6.2	81	28	21	25	194	46	7	100	33	25	30	220	69
334	Phleum pratense	3.2	5	16	12	12	90	-36	3.8	15	19	22	12	116	-15	5.8	45	29	55	25	194	48	6.5	56	33	66	30	220	69
335	Cerastium caespitosum	3.2	5	12	4	4	90	-46	4.1	24	16	15	10	116	-23	7	81	28	48	25	194	46	8	100	33	60	30	220	69
336	Trifolium campestre	3.3	6	15	5	5	125	-22	4	24	18	9	14	164	-3	6.2	81	27	22	26	281	50	7	100	31	27	30	320	69
337	Campanula patula	4.5	23	12	4	4	65	-46	5.1	38	15	15	13	96	-12	6.9	84	27	48	34	189	88	7.5	100	31	60	41	220	122
338	Heracleum sphondylium	4.9	27	12	12	12	90	-22	5.5	41	14	21	14	116	-3	7.3	85	23	50	26	194	50	8	100	26	60	30	220	69
339	Anthriscus sylvestris	4.9	27	8	6	6	90	-46	5.5	41	11	12	10	116	-23	7.3	85	22	33	25	194	46	8	100	26	40	30	220	69
340	Pastinaca sativa	4.8	26	12	5	5	140	-46	5.4	40	14	11	10	156	-23	7.3	85	23	29	25	204	46	8	100	26	36	30	220	69
341	Trisetum flavescens	4.9	27	12	6	6	90	-22	5.5	41	14	12	14	116	-3	7.3	85	23	31	26	194	50	8	100	26	38	30	220	69
343	Equisetum arvense	4.6	24	12	4	4	115	-46	5.2	39	15	15	10	136	-23	7.3	84	24	48	25	199	46	8	100	28	60	30	220	69
344	Myosotis arvensis	4.2	18	12	4	4	90	-46	4.9	34	14	10	10	116	-23	7.2	83	23	29	25	194	46	8	100	26	36	30	220	69
345	Silene latifolia	3.8	13	8	4	4	110	-46	4.6	30	12	11	10	150	-23	7.1	82	24	34	25	270	46	8	100	29	42	30	310	69
346	Thymus pulegioides	3.1	4	12	4	4	65	-46	4	23	15	8	13	96	-12	7	80	27	22	34	189	88	8	100	31	27	41	220	122
347	Cerastium arvense	4	16	12	5	5	75	-46	4.7	32	14	8	10	104	-23	6.8	83	23	19	25	191	46	7.5	100	26	23	30	220	69
348	Armeria elongata	4	16	12	5	5	115	-46	4.6	32	14	8	10	134	-23	6.4	83	23	19	25	191	46	7	100	26	23	30	210	69
349	Rhinanthus minor	3.2	5	12	4	4	90	-46	4.1	24	15	12	11	116	-22	7	81	27	37	26	194	50	8	100	31	46	31	220	74
350	Ranunculus polyanthemos	3	3	12	4	4	140	-46	4.1	22	15	12	9	156	-27	7.4	80	27	37	21	204	26	8.5	100	31	46	25	220	45
351	Filipendula vulgaris	4.2	18	12	5	5	140	-46	4.9	34	15	8	8	156	-36	7.2	83	27	19	14	204	-7	8	100	31	23	16	220	2
352	Euphorbia esula	4.9	27	12	4	4	140	-46	5.5	41	14	7	7	150	-38	7.3	85	20	16	12	180	-15	8	100	22	20	14	190	-8
353	Matricaria matricarioides	4.9	27	12	4	4	140	-36	5.4	41	14	6	12	150	-15	6.9	85	23	15	25	180	48	7.5	100	26	18	30	190	69
354	Stellaria media	3	3	10	4	4	90	-46	3.8	22	14	10	10	116	-23	6.2	80	26	29	25	194	46	7.1	100	31	36	30	220	69
355	Capsella bursa pastoris	4.9	27	10	4	4	110	-46	5.5	41	13	10	10	132	-24	7.3	85	22	29	23	198	38	8	100	26	36	28	220	60
356	Chenopodium album	4.5	23	10	4	4	90	-46	5.2	38	13	11	10	138	-23	7.3	84	22	34	25	282	46	8	100	26	42	30	330	69
357	Lamium purpureum	5	28	12	4	4	115	-36	5.5	42	14	10	12	136	-15	7	85	23	29	25	199	48	7.5	100	26	36	30	220	69
358	Arabidopsis arenosa	5.7	35	11	5	5	140	-22	5.9	48	13	8	12	150	-15	6.7	87	19	19	16	180	5	7	100	22	23	18	190	12
359	Carduus crispus	5	28	12	9	9	145	-46	5.5	42	14	15	10	159	-23	7	85	20	35	24	201	42	7.5	100	22	42.7	29	215	65
360	Helichrysum arenarium	3.3	6	12	4	4	140	-46	3.7	11	16	7	8	156	-34	5.1	29	28	19	15	204	0	5.6	35	32	23	18	220	12
361	Thymus serpyllum	3.1	4	12	4	4	90	-46	3.8	23	15	8	12	116	-17	6.2	80	27	22	30	194	69	7	100	31	27	36	220	98
362	Jasione montana	3.1	4	15	4	4	115	-46	3.5	9	18	7	10	136	-23	4.9	26	28	19	25	199	46	5.4	32	32	23	30	220	69
363	Trifolium arvense	3.3	6	15	5	5	115	-46	3.9	16	18	8	10	136	-23	5.8	46	27	18	25	199	46	6.5	56	31	22	30	220	69
364	Koeleria glauca	4.9	27	12	5	5	115	-46	5.5	41	14	10	7	134	-37	7.3	85	23	26	13	191	-12	8	100	26	32	15	210	-4
365	Festuca psammophila	3.1	4	14	4	4	115	-46	4	23	17	8	8	136	-34	7	80	27	22	15	199	0	8	100	31	27	18	220	12
366	Silene otites	4.9	27	12	5	5	115	-46	5.4	41	14	8	8	136	-34	6.9	85	23	19	15	199	0	7.5	100	26	23	18	220	12
367	Centaurea stoebe	3.3	6	12	5	5	115	-46	4.2	24	14	8	9	136	-28	7	81	23	19	20	199	23	8	100	26	23	24	220	41
368	Chondrilla juncea	5.5	34	7	8	8	115	-46	5.6	36	10	13	7	136	-38	6	42	22	31	12	199	-15	6.2	45	26	37	14	220	-8
369	Scleranthus perennis	3.1	4	15	5	5	115	-46	3.7	14	18	8	9	130	-29	5.8	45	27	18	19	175	19	6.5	56	31	22	23	190	36
370	Sedum sexangulare	4.9	27	12	5	5	115	-46	5.5	41	14	8	10	136	-23	7.3	85	23	18	25	199	46	8	100	26	22	30	220	69
371	Sedum acre	3.3	6	12	5	5	90	-46	4.2	24	15	8	10	116	-23	7	81	27	19	25	194	46	8	100	31	23	30	220	69
372	Sedum rupestre	4.4	21	15	5	5	115	-27	4.9	36	17	8	14	136	-7	6.4	84	23	17	26	199	49	7	100	26	21	30	220	69
373	Hieracium pilosella	3	3	12	4	4	65	-46	4	22	16	14	13	96	-12	7	80	28	44	34	189	88	8	100	33	55	41	220	122
374	Phleum phleoides	4.2	18	8	5	5	90	-46	4.9	34	12	8	10	134	-23	7.2	83	26	19	25	266	46	8	100	31	23	30	310	69
375	Potentilla incana	4.2	18	12	5	5	115	-46	4.9	34	14	8	10	136	-23	7.2	83	23	19	25	199	46	8	100	26	23	30	220	69
376	Ceratodon purpureus	3.1	4	12	4	4	65	-46	4	23	15	7	13	96	-12	7	80	27	18	34	189	88	8	100	31	22	41	220	122
377	Polytrichum piliferum	3	3	15	4	4	65	-46	3.3	6	18	8	13	96	-12	4.2	18	28	22	34	189	88	4.5	22	32	27	41	220	122
378	Coronilla varia	5.5	34	15	5	5	115	-46	6.1	47	17	8	9	136	-29	7.9	86	23	19	19	199	19	8.5	100	26	23	23	220	36
379	Potentilla argentea	3.6	11	12	5	5	140	-46	3.9	14	15	8	8	156	-34	4.8	26	27	17	15	204	0	5.2	30	31	21	18	220	12
380	Lamium montanum	4.3	19	15	12	12	40	-27	4.9	35	18	21	16	70	2	6.8	83	27	48	34	160	92	7.5	100	31	58	41	190	122
381	Ornithopus perpusillus	3.1	4	15	4	4	140	-12	3.4	8	18	8	16	156	4	4.4	21	27	22	26	204	52	4.8	26	31	27	30	220	69
382	Aira praecox	3.1	4	15	4	4	145	-17	3.3	7	18	7	15	154	0	4.2	18	27	19	26	181	51	4.5	22	31	23	30	190	69
383	Spergula morisonii	3.1	4	15	4	4	140	-46	4	23	18	7	10	156	-23	7	80	27	18	25	204	46	8	100	31	22	30	220	69
384	Teesdalia nudicaulis	3.1	4	18	4	4	140	-36	3.4	8	20	7	12	156	-15	4.6	23	28	16	25	204	48	5	28	31	19	30	220	69
386	Carex arenaria	3.1	4	18	4	4	120	-46	3.3	7	20	6	10	134	-23	4.2	18	29	15	25	176	46	4.5	22	32	18	30	190	69
387	Viola tricolor ammotropha	3.3	6	18	4	4	140	-46	4.2	24	20	6	8	150	-34	7	81	28	15	15	180	0	8	100	31	18	18	190	12
388	Filago minima	3.1	4	15	5	5	115	-36	3.6	10	18	8	12	130	-15	5.1	29	27	18	25	175	48	5.7	36	31	22	30	190	69
389	Myosotis stricta	3.1	4	15	5	5	115	-46	3.8	23	18	8	9	131	-29	6.2	80	27	18	19	179	19	7	100	31	22	23	195	36
390	Leymus arenarius	3.8	13	18	4	4	140	-46	4.5	30	20	6	8	150	-34	6.7	82	28	15	15	180	0	7.5	100	31	18	18	190	12
391	Pulsatilla pratensis	5	28	12	5	5	140	-46	5.5	42	15	8	10	150	-23	7	85	27	19	25	180	46	7.5	100	31	23	30	190	69
392	Potentilla verna	4.7	25	12	4	4	90	-36	5.3	40	14	7	12	110	-15	7.3	85	23	19	25	170	48	8	100	26	23	30	190	69
393	Scabiosa columbaria	5.7	35	8	4	4	90	-46	6.1	48	11	7	10	116	-23	7.5	87	22	19	25	194	46	8	100	26	23	30	220	69
394	Ononis repens	5	28	8	5	5	105	-46	5.5	42	11	8	10	122	-23	7	85	22	19	25	173	46	7.5	100	26	23	30	190	69
395	Stipa capillata	4.8	26	12	5	5	125	-46	5.4	40	14	8	7	144	-38	7.3	85	23	19	12	201	-15	8	100	26	23	14	220	-8
396	Koeleria macrantha	4.2	18	8	5	5	105	-46	4.9	34	12	8	10	128	-23	7.2	83	26	19	25	197	46	8	100	31	23	30	220	69
397	Adonis vernalis	5	28	12	5	5	140	-46	5.5	42	14	9	8	156	-36	7	85	23	22	14	204	-7	7.5	100	26	27	16	220	2
398	Falcaria vulgaris	5	28	12	5	5	140	-46	5.7	42	14	8	10	150	-23	7.8	85	23	19	25	180	46	8.5	100	26	23	30	190	69
399	Bromus inermis	5	28	8	6	6	125	-46	5.6	42	11	9	9	144	-28	7.4	85	22	21	20	201	23	8	100	26	25	24	220	41
400	Sanguisorba minor	3.2	5	14	4	4	90	-46	4.1	24	17	8	10	116	-23	7	81	27	22	25	194	46	8	100	31	27	30	220	69
401	Carlina vulgaris	4.8	25	12	5	5	120	-46	5.3	40	14	8	12	134	-17	6.9	85	23	19	30	176	69	7.5	100	26	23	36	190	98
402	Trifolium montanum	5	28	12	5	5	145	-46	5.6	42	14	8	8	160	-34	7.4	85	23	19	15	205	0	8	100	26	23	18	220	12
403	Fragaria viridis	3.8	13	12	5	5	140	-46	4.6	30	14	8	10	156	-23	7.1	82	23	19	25	204	46	8	100	26	23	30	220	69
404	Anthyllis vulneraria	5	28	12	5	5	115	-46	5.5	42	14	8	10	130	-23	7	85	23	19	25	175	46	7.5	100	26	23	30	190	69
405	Knautia arvensis	3.2	5	12	4	4	90	-46	4.1	24	15	8	10	116	-23	7	81	27	22	25	194	46	8	100	31	27	30	220	69
406	Carex humilis	5.4	32	8	4	4	65	-46	5.9	45	12	7	13	104	-12	7.4	86	26	19	34	221	88	8	100	31	23	41	260	122
407	Prunella grandiflora	4.8	26	12	5	5	115	-46	5.4	40	14	8	12	137	-17	7.3	85	23	19	30	203	69	8	100	26	23	36	225	98
408	Campanula sibirica	5	28	15	5	5	145	-46	5.6	42	17	9	9	160	-29	7.4	85	23	23	19	205	19	8	100	26	28	23	220	36
409	Gentianella ciliata	5.5	34	12	4	4	140	-46	6	47	14	6	10	150	-23	7.5	86	23	15	25	180	46	8	100	26	18	30	190	69
410	Gentianella germanica	3.2	5	12	4	4	90	-46	4.1	24	15	8	10	110	-23	7	81	27	22	25	170	46	8	100	31	27	30	190	69
411	Koeleria pyramidata	4	16	12	4	4	90	-46	4.7	32	15	8	10	110	-23	6.8	83	27	22	25	170	46	7.5	100	31	27	30	190	69
412	Cirsium acaulon	4.7	25	12	5	5	115	-46	5.3	40	14	7	10	136	-23	7.3	85	23	16	25	199	46	8	100	26	19	30	220	69
413	Ononis spinosa	5.2	30	12	5	5	145	-46	5.7	44	14	7	8	160	-36	7.4	86	23	15	14	205	-7	8	100	26	18	16	220	2
414	Genista pilosa	3.1	4	15	4	4	65	-46	3.5	9	20	8	10	96	-23	4.9	26	35	22	25	189	46	5.4	32	40	27	30	220	69
415	Genista germanica	3.1	4	22	4	4	115	-36	3.3	7	23	8	10	130	-26	4.1	17	29	22	16	175	2	4.4	21	31	27	18	190	12
416	Festuca nigrescens	3	3	16	4	4	90	-46	3.4	9	19	16	13	116	-12	4.9	27	29	53	34	194	88	5.4	34	33	66	41	220	122
418	Abies alba	3	3	15	4	4	90	-17	4	22	18	15	17	120	10	7	80	29	48	35	210	94	8	100	33	60	41	240	122
419	Pohlia nutans	3	3	15	4	4	90	-46	3.8	22	24	15	10	116	-23	6.2	80	51	48	25	194	46	7	100	60	60	30	220	69
420	Rhytidiadelphus loreus	3	3	22	6	6	95	-17	3.6	10	29	16	17	111	10	5.4	34	52	49	35	159	94	6.1	42	60	60	41	175	122
421	Tilia platyphyllos	4.4	21	10	6	6	115	-27	5.1	36	13	9	16	136	2	7.2	84	22	21	34	199	92	8	100	26	25	41	220	122
422	Prunus avium	4.4	21	15	6	6	120	-36	5	36	17	9	14	148	-4	6.8	84	25	21	34	232	90	7.5	100	28	25	41	260	122
423	Rubus plicatus	4.7	25	15	9	9	110	-36	5.3	40	18	16	14	126	-4	7.3	85	27	38	34	174	90	8	100	31	46	41	190	122
424	Rubus pedemontanus	4.7	25	15	9	9	110	-36	5.3	40	18	16	14	126	-4	7.3	85	27	38	34	174	90	8	100	31	46	41	190	122
425	Galeopsis speciosa	4.7	25	12	5	5	110	-36	5.3	40	16	15	14	126	-4	7.3	85	28	45	34	174	90	8	100	33	55	41	190	122
427	Chaerophyllum hirsutum	3.7	12	10	8	8	40	-46	4.5	29	14	18	13	76	-12	7.1	82	26	49	34	184	88	8	100	31	60	41	220	122
429	Stellaria nemorum	3	3	10	8	8	65	-46	3.9	22	14	18	13	96	-12	6.6	80	27	49	34	189	88	7.5	100	32	60	41	220	122
430	Populus tremula	3	3	15	2	2	110	-46	4	22	18	13	10	140	-23	7	80	29	48	25	230	46	8	100	33	60	30	260	69
431	Cicerbita alpina	4.2	18	15	8	8	40	-17	4.7	34	18	18	17	61	10	6.4	83	27	49	35	124	94	7	100	31	60	41	145	122
432	Ranunculus platanifolius	4.3	19	18	4	4	70	-22	5	35	20	11	13	91	-12	7.2	83	28	32	19	154	16	8	100	31	40	21	175	26
433	Rumex arifolius	3	3	15	8	8	65	11	4	22	18	18	22	85	33	7	80	27	49	36	145	99	8	100	31	60	41	165	122
434	Athyrium distentifolium	3.8	13	15	8	8	65	-17	4.4	30	18	18	17	83	10	6.3	82	28	49	35	137	94	7	100	32	60	41	155	122
435	Senecio hercynicus	3	3	10	4	4	40	-36	4	22	14	15	14	76	-4	7	80	27	48	34	184	90	8	100	32	60	41	220	122
436	Streptopus amplexifolius	3	3	15	12	12	65	11	3.8	22	18	21	22	81	33	6.2	80	27	50	36	129	99	7	100	31	60	41	145	122
437	Aconitum napellus	4.1	17	15	12	12	65	11	4.7	33	18	21	22	81	33	6.8	83	27	50	36	129	99	7.5	100	31	60	41	145	122
439	Petasites albus	4.1	17	12	8	8	65	-36	4.8	33	15	18	14	96	-4	7.2	83	27	49	34	189	90	8	100	31	60	41	220	122
440	Thalictrum aquilegiifolium	4.5	23	15	28	28	65	-17	5.1	38	17	34	17	87	10	6.9	84	25	53	35	153	94	7.5	100	28	60	41	175	122
442	Luzula sylvatica	3.2	5	15	4	4	55	-22	3.8	15	18	8	17	82	6	5.8	45	28	23	35	163	93	6.5	56	32	28	41	190	122
443	Calamagrostis villosa	3	3	18	4	4	65	-22	3.4	8	26	15	17	82	6	4.6	23	51	48	35	133	93	5	28	60	60	41	150	122
444	Trientalis europaea	3	3	15	4	4	65	-36	3.4	8	24	15	14	96	-4	4.7	24	51	48	34	189	90	5.2	30	60	60	41	220	122
445	Prenanthes purpurea	3	3	12	4	4	70	-22	3.9	22	15	11	17	91	6	6.6	80	27	34	35	154	93	7.5	100	31	42	41	175	122
446	Euphorbia dulcis	5.2	30	15	4	4	115	1	5.7	44	17	7	17	144	8	7.4	86	23	16	21	231	29	8	100	26	19	23	260	36
447	Dryopteris carthusiana	3.3	6	13	4	4	90	-46	3.8	12	17	16	13	116	-12	5.3	30	29	53	34	194	88	5.9	37	33	66	41	220	122
448	Valeriana excelsa sambucifolia	5.5	34	12	6	6	100	-12	5.8	47	14	16	16	118	4	6.7	86	20	47	26	172	52	7	100	22	58	30	190	69
449	Plagiomnium undulatum	3	3	15	8	8	110	-36	3.8	22	18	18	14	134	-4	6.2	80	28	48	34	206	90	7	100	32	58	41	230	122
450	Sphagnum quinquefarium	3	3	18	4	4	90	-36	3.4	8	26	16	14	116	-4	4.9	26	51	53	34	194	90	5.4	32	60	66	41	220	122
451	Fragaria vesca	3	3	8	4	4	90	-46	4	22	12	11	13	124	-12	7	80	26	34	34	226	88	8	100	31	42	41	260	122
452	Neoorthocaulis attenuatus	3	3	18	4	4	40	-22	3.4	8	26	15	17	63	6	4.6	23	51	48	35	132	93	5	28	60	60	41	155	122
453	Tetraphis pellucida	3.1	4	15	40	40	125	-12	3.8	23	18	45	16	143	4	6.2	80	29	60	26	197	52	7	100	33	66	30	215	69
454	Lepidozia reptans	3	3	22	5	5	90	-22	3.5	9	23	8	17	110	6	5.2	30	29	20	35	170	93	5.8	37	31	24	41	190	122
455	Calypogeia fissa	3	3	24	39	39	95	-17	3.2	6	31	43	14	104	-5	4.1	17	52	55	21	131	29	4.4	21	60	60	24	140	41
458	Polytrichastrum alpinum	3	3	18	8	8	98	-7	3.8	22	20	14	16	109.4	2	6.2	80	29	32	22	143.6	31	7	100	32	38	24	155	41
459	Polytrichum longisetum	3	3	22	8	8	90	-17	3.5	9	29	19	15	105	0	5.2	30	52	54	26	150	51	5.8	37	60	66	30	165	69
460	Plagiothecium laetum	3	3	22	8	8	110	-17	3.3	7	23	14	14	116	-6	4.5	22	29	32	20	134	25	4.9	27	31	38	23	140	36
461	Plagiothecium curvifolium	3	3	18	5	5	90	-17	3.5	9	20	8	15	105	0	5.2	30	28	20	26	150	51	5.8	37	31	24	30	165	69
462	Orthodontium lineare	3.1	4	18	4	4	120	-22	3.8	23	20	6	13	134	-12	6.2	80	29	15	19	176	16	7	100	32	18	21	190	26
463	Lonicera xylosteum	4	16	10	6	6	110	-46	4.7	32	14	13	13	140	-12	6.8	83	26	37	34	230	88	7.5	100	31	45	41	260	122
464	Sambucus racemosa	3	3	15	5	5	110	-27	3.9	22	18	9	16	126	2	6.6	80	27	24	34	174	92	7.5	100	31	29	41	190	122
465	Epilobium angustifolium	3	3	15	5	5	70	-46	3.8	22	18	8	13	97	-12	6.2	80	27	20	34	178	88	7	100	31	24	41	205	122
466	Epilobium montanum	3.8	13	15	6	6	90	-27	4.2	18	18	10	15	110	-2	5.6	36	27	23	30	170	73	6.1	42	31	28	36	190	98
467	Geranium robertianum	3.6	11	8	4	4	40	-46	4.4	28	13	15	13	76	-12	7.1	82	28	48	34	184	88	8	100	33	60	41	220	122
468	Ptilium crista-castrensis	3.2	5	18	6	6	90	-22	3.9	24	20	10	17	106	6	6.2	81	28	22	35	154	93	7	100	31	27	41	170	122
471	Cladonia furcata	3	3	12	4	4	80	-46	3.4	8	17	7	13	108	-12	4.9	26	34	18	34	192	88	5.4	32	40	22	41	220	122
473	Cladonia coniocraea	3	3	18	6	6	90	-27	3.5	9	26	18	13	116	-9	5	27	51	54	24	194	42	5.5	34	60	66	28	220	60
474	Galium saxatile	3	3	18	4	4	65	-31	3.3	7	26	15	15	96	0	4.4	21	51	48	34	189	91	4.8	26	60	60	41	220	122
475	Calypogeia muelleriana	3	3	22	5	5	90	-17	3.4	8	23	7	17	105	10	4.6	23	29	16	35	150	94	5	28	31	19	41	165	122
476	Cladonia digitata	3	3	18	8	8	90	-17	3.3	7	26	18	17	105	10	4.4	21	51	49	35	150	94	4.8	26	60	60	41	165	122
477	Phegopteris connectilis	3	3	15	8	8	90	-22	3.8	22	18	18	17	110	6	6.2	80	27	49	35	170	93	7	100	31	60	41	190	122
478	Epilobium alpestre	4	16	22	8	8	110	-12	4.3	19	24	16	18	119	14	5.2	31	30	41	35	146	95	5.6	35	32	50	41	155	122
479	Cephalozia bicuspidata	3.2	5	22	8	8	110	-12	3.6	11	24	24	18	119	14	5.1	29	30	72	35	146	95	5.6	35	32	88	41	155	122
480	Rhizomnium punctatum	3.2	5	22	8	8	110	-12	3.6	11	24	14	18	119	14	5.1	29	30	32	35	146	95	5.6	35	32	38	41	155	122
481	Barbilophozia lycopodioides	3	3	18	6	6	90	-12	3.8	22	20	10	18	103	14	6.2	80	29	22	35	142	95	7	100	32	27	41	155	122
482	Rhytidiadelphus subpinnatus	3	3	18	5	5	100	-12	3.4	8	20	7	18	111	14	4.6	23	29	14	35	144	95	5	28	32	17	41	155	122
485	Myosotis nemorosa	3.7	12	15	9	9	120	-46	4.3	29	18	15	10	140	-23	6.3	82	27	36	25	200	46	7	100	31	43	30	220	69
